/* DATA DESCRIPTION:
Citation:	Spangenberg, Ines; Overduin, Pier Paul; Damm, Ellen; Bussmann, Ingeborg; Meyer, Hanno; Liebner, Susanne; Angelopoulos, Michael; Biskaborn, Boris K; Grigoriev, Mikhail N; Grosse, Guido (2020): Dissolved methane and hydrochemical parameters in ice cores from April 2017 of a bay, thermokarst lagoon, and thermokarst lake, Bykovsky Peninsula, Lena Delta area. PANGAEA, https://doi.org/10.1594/PANGAEA.913642
Abstract:	Data were analyzed to study the role of an winter ice cover for methane cycles of three different stages in the lake-lagoon-shelf transition in a region of rapidly thawing permafrost in northeast Siberia. Dissolved methane concentrations and stable carbon isotopic signature of methane as well as hydrochemical parameters, as stable water isotope composition, electrical conductivity, dissolved organic carbon and temperature were analyzed in ice cores. The ice cores were taken at Tiksi Bay (core 27-30), Polar Fox Lagoon (core 31 and 32), and Goltsovoye Lake (core 20-24) in April 2017.
Keyword(s):	carbon fluxes; lake ice; methane pathways; Permafrost; Sea ice; Stable isotopes
Supplement to:	Spangenberg, Ines; Overduin, Pier Paul; Damm, Ellen; Bussmann, Ingeborg; Meyer, Hanno; Liebner, Susanne; Angelopoulos, Michael; Biskaborn, Boris K; Grigoriev, Mikhail N; Grosse, Guido (in review): Methane Pathways in Winter Ice of Thermokarst Lakes, Lagoons and Coastal Waters in North Siberia. The Cryosphere Discussions, https://doi.org/10.5194/tc-2019-304
Project(s):	Permafrost Research (Periglacial Dynamics) @ AWI (AWI_PerDyn) (URI: http://www.awi.de/en/science/geosciences/periglacial-research.html)
	Rapid Permafrost Thaw in a Warming Arctic and Impacts on the Soil Organic Carbon Pool (PETA-CARB) (URI: https://www.awi.de/en/science/junior-groups/peta-carb.html)
Coverage:	MEDIAN LATITUDE: 71.737225 * MEDIAN LONGITUDE: 129.325208 * SOUTH-BOUND LATITUDE: 71.717412 * WEST-BOUND LONGITUDE: 129.299160 * NORTH-BOUND LATITUDE: 71.745440 * EAST-BOUND LONGITUDE: 129.349096
	DATE/TIME START: 2017-04-07T00:00:00 * DATE/TIME END: 2017-04-11T00:00:00
	MINIMUM ELEVATION: 0.0 m * MAXIMUM ELEVATION: 5.0 m
Event(s):	BYK17_ICE20 (BK17-LK-2) * LATITUDE: 71.745300 * LONGITUDE: 129.302200 * DATE/TIME: 2017-04-07T00:00:00 * ELEVATION: 5.0 m * Recovery: 1.9 m * LOCATION: Goltsovoye Lake, Siberia, Russia * CAMPAIGN: Lena2017 (RU-Land_2017_Lena) (URI: https://doi.org/10.2312/BzPM_0725_2018) * BASIS: AWI Arctic Land Expedition * METHOD/DEVICE: Ice drill (ICEDRILL)
	BYK17_ICE21 (BK17-LK-1) * LATITUDE: 71.745440 * LONGITUDE: 129.299160 * DATE/TIME: 2017-04-08T00:00:00 * ELEVATION: 5.0 m * Recovery: 1.1 m * LOCATION: Goltsovoye Lake, Siberia, Russia * CAMPAIGN: Lena2017 (RU-Land_2017_Lena) (URI: https://doi.org/10.2312/BzPM_0725_2018) * BASIS: AWI Arctic Land Expedition * METHOD/DEVICE: Ice drill (ICEDRILL)
	BYK17_ICE22 (BK17-LK-4) * LATITUDE: 71.745300 * LONGITUDE: 129.306500 * DATE/TIME: 2017-04-08T00:00:00 * ELEVATION: 5.0 m * Recovery: 1.33 m * LOCATION: Goltsovoye Lake, Siberia, Russia * CAMPAIGN: Lena2017 (RU-Land_2017_Lena) (URI: https://doi.org/10.2312/BzPM_0725_2018) * BASIS: AWI Arctic Land Expedition * METHOD/DEVICE: Ice drill (ICEDRILL)
	BYK17_ICE23 (BK17-LK-5) * LATITUDE: 71.745300 * LONGITUDE: 129.310600 * DATE/TIME: 2017-04-08T00:00:00 * ELEVATION: 5.0 m * Recovery: 1.68 m * LOCATION: Goltsovoye Lake, Siberia, Russia * CAMPAIGN: Lena2017 (RU-Land_2017_Lena) (URI: https://doi.org/10.2312/BzPM_0725_2018) * BASIS: AWI Arctic Land Expedition * METHOD/DEVICE: Ice drill (ICEDRILL)
	BYK17_ICE24 (BK17-LK-3) * LATITUDE: 71.745300 * LONGITUDE: 129.304600 * DATE/TIME: 2017-04-08T00:00:00 * ELEVATION: 5.0 m * Recovery: 1.97 m * LOCATION: Goltsovoye Lake, Siberia, Russia * CAMPAIGN: Lena2017 (RU-Land_2017_Lena) (URI: https://doi.org/10.2312/BzPM_0725_2018) * BASIS: AWI Arctic Land Expedition * METHOD/DEVICE: Ice drill (ICEDRILL)
	BYK17_ICE27 (BK17-BY-4) * LATITUDE: 71.717412 * LONGITUDE: 129.349096 * DATE/TIME: 2017-04-10T00:00:00 * ELEVATION: 0.0 m * Recovery: 1.49 m * LOCATION: Tiksi Bay * CAMPAIGN: Lena2017 (RU-Land_2017_Lena) (URI: https://doi.org/10.2312/BzPM_0725_2018) * BASIS: AWI Arctic Land Expedition * METHOD/DEVICE: Ice drill (ICEDRILL) * COMMENT: The expedition report contains wrong Longitude (129.3401)
	BYK17_ICE28 (BK17-BY-3) * LATITUDE: 71.721819 * LONGITUDE: 129.347068 * DATE/TIME: 2017-04-10T00:00:00 * ELEVATION: 0.0 m * Recovery: 1.50 m * LOCATION: Tiksi Bay * CAMPAIGN: Lena2017 (RU-Land_2017_Lena) (URI: https://doi.org/10.2312/BzPM_0725_2018) * BASIS: AWI Arctic Land Expedition * METHOD/DEVICE: Ice drill (ICEDRILL)
	BYK17_ICE29 (BK17-BY-2) * LATITUDE: 71.726111 * LONGITUDE: 129.345277 * DATE/TIME: 2017-04-11T00:00:00 * ELEVATION: 0.0 m * Recovery: 1.31 m * LOCATION: Tiksi Bay * CAMPAIGN: Lena2017 (RU-Land_2017_Lena) (URI: https://doi.org/10.2312/BzPM_0725_2018) * BASIS: AWI Arctic Land Expedition * METHOD/DEVICE: Ice drill (ICEDRILL)
	BYK17_ICE30 (BK17-BY-1) * LATITUDE: 71.730528 * LONGITUDE: 129.343183 * DATE/TIME: 2017-04-11T00:00:00 * ELEVATION: 0.0 m * Recovery: 1.44 m * LOCATION: Tiksi Bay * CAMPAIGN: Lena2017 (RU-Land_2017_Lena) (URI: https://doi.org/10.2312/BzPM_0725_2018) * BASIS: AWI Arctic Land Expedition * METHOD/DEVICE: Ice drill (ICEDRILL) * COMMENT: The expedition report contains wrong Longitude (129.33391)
	BYK17_ICE31 (BK17-LG-2) * LATITUDE: 71.743130 * LONGITUDE: 129.333910 * DATE/TIME: 2017-04-11T00:00:00 * ELEVATION: 0.0 m * Recovery: 1.90 m * LOCATION: Polar Fox Lagoon * CAMPAIGN: Lena2017 (RU-Land_2017_Lena) (URI: https://doi.org/10.2312/BzPM_0725_2018) * BASIS: AWI Arctic Land Expedition * METHOD/DEVICE: Ice drill (ICEDRILL)
	BYK17_ICE32 (BK17-LG-1) * LATITUDE: 71.743840 * LONGITUDE: 129.335690 * DATE/TIME: 2017-04-11T00:00:00 * ELEVATION: 0.0 m * Recovery: 1.10 m * LOCATION: Polar Fox Lagoon * CAMPAIGN: Lena2017 (RU-Land_2017_Lena) (URI: https://doi.org/10.2312/BzPM_0725_2018) * BASIS: AWI Arctic Land Expedition * METHOD/DEVICE: Ice drill (ICEDRILL)
Parameter(s):	Event label (Event) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	Optional event label (Event 2) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	Sample code/label (Sample label) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	DATE/TIME (Date/Time) * GEOCODE * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	Latitude of event (Latitude) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	Longitude of event (Longitude) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	ELEVATION [m a.s.l.] (Elevation) * GEOCODE * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	Core (Core) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	Recovery [m] (Recovery) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	DEPTH, ice/snow [m] (Depth ice/snow) * GEOCODE * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	Depth, top/min [m] (Depth top) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	Depth, bottom/max [m] (Depth bot) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	Snow thickness [m] (Snow thick) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	Salinity (Sal) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de) * COMMENT: PSU
	Conductivity [mS/cm] (Cond) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	pH (pH) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	Temperature, water [°C] (Temp) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	Carbon, organic, dissolved [mg/l] (DOC) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	Methane [nmol/l] (CH4) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	δ13C [‰ PDB] (δ13C) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	δ18O [‰] (δ18O) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	δ Deuterium [‰ SMOW] (δD) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	Deuterium excess [‰] (d xs) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	Fluoride [mg/l] (F-) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	Chloride [mg/l] (Cl-) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	Sulfate [mg/l] ([SO4]2-) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	Bromide [mg/l] (Br-) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	Nitrate [mg/l] ([NO3]-) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	Phosphate [mg/l] ([PO4]3-) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	Aluminium [µg/l] (Al) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	Barium [µg/l] (Ba) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	Calcium [mg/l] (Ca2+) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	Iron [µg/l] (Fe) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	Potassium [mg/l] (K+) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	Magnesium [mg/l] (Mg2+) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	Manganese [µg/l] (Mn) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	Sodium [mg/l] (Na+) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	Phosphorus [mg/l] (P) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	Silicon [mg/l] (Si) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	Strontium [µg/l] (Sr) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
Change history:	2020-11-20T08:41:57 - Longitude for cores 27 and 30 (wronly reported in expedition report) corrected
	2020-11-20T08:44:11 - Sample labels adjusted to match the related manuscript
License:	Creative Commons Attribution 4.0 International (CC-BY-4.0)
Size:	4438 data points
*/
Event	Event 2	Sample label	Date/Time	Latitude	Longitude	Elevation [m a.s.l.]	Core	Recovery [m]	Depth ice/snow [m]	Depth top [m]	Depth bot [m]	Snow thick [m]	Sal	Cond [mS/cm]	pH	Temp [°C]	DOC [mg/l]	CH4 [nmol/l]	δ13C [‰ PDB]	δ18O [‰]	δD [‰ SMOW]	d xs [‰]	F- [mg/l]	Cl- [mg/l]	[SO4]2- [mg/l]	Br- [mg/l]	[NO3]- [mg/l]	[PO4]3- [mg/l]	Al [µg/l]	Ba [µg/l]	Ca2+ [mg/l]	Fe [µg/l]	K+ [mg/l]	Mg2+ [mg/l]	Mn [µg/l]	Na+ [mg/l]	P [mg/l]	Si [mg/l]	Sr [µg/l]
BYK17_ICE31	BK17-LG-2	LG-2_070-080	2017-04-11	71.7431	129.3339	0	31	1.67	0.750	0.70	0.80	0.08	0.93	1.8360	7.2	-5.2	2.53	7.26	-37.537	-15.549	-119.251	5.141	0.07	467.86	81.42	1.88	0.16	<0.1	<20	<20	17.10	<20	10.80	41.36	61	279.00	<0.10	0.14	226
BYK17_ICE31	BK17-LG-2	LG-2_080-090	2017-04-11	71.7431	129.3339	0	31	1.67	0.850	0.80	0.90	0.08								-15.837	-121.219	5.480																	
BYK17_ICE31	BK17-LG-2	LG-2_090-100	2017-04-11	71.7431	129.3339	0	31	1.67	0.950	0.90	1.00	0.08	1.28	2.4920	7.4	-3.9	3.25	6.05	-31.818	-15.889	-121.153	5.962	0.08	635.74	99.84	2.68	0.18	<0.1	<20	<20	22.60	<20	15.80	54.67	79	384.00	<0.10	0.21	293
BYK17_ICE31	BK17-LG-2	LG-2_100-110	2017-04-11	71.7431	129.3339	0	31	1.67	1.050	1.00	1.10	0.08	1.40	2.7080	7.7	-3.4	2.82	6.98	-40.773	-16.133	-122.683	6.381	0.08	695.12	110.14	2.96	0.20	<0.1	<20	<20	26.20	<20	17.40	59.20	86	404.00	<0.10	0.26	320
BYK17_ICE31	BK17-LG-2	LG-2_110-120	2017-04-11	71.7431	129.3339	0	31	1.67	1.150	1.10	1.20	0.08	1.60	3.0800	7.4	-2.9	3.36	4.88	-39.880	-16.277	-122.890	7.323	0.08	773.72	127.33	3.46	0.20	<0.1	<20	<20	29.20	<20	19.60	68.15	98	470.00	<0.10	0.32	361
BYK17_ICE31	BK17-LG-2	LG-2_120-130	2017-04-11	71.7431	129.3339	0	31	1.67	1.250	1.20	1.30	0.08	1.91	3.6300	7.4	-2.5	3.47	6.55	-42.363	-16.544	-124.751	7.598	0.08	935.88	149.12	4.13	0.22	<0.1	<20	<20	34.40	<20	23.60	81.30	111	559.00	<0.10	0.39	429
BYK17_ICE31	BK17-LG-2	LG-2_130-140	2017-04-11	71.7431	129.3339	0	31	1.67	1.350	1.30	1.40	0.08	1.90	3.6100	7.4	-2.1	3.55	5.56	-39.809	-16.637	-126.485	6.610	0.09	924.29	147.19	4.14	0.23	<0.1	<20	<20	33.30	<20	23.00	77.90	109	544.00	<0.10	0.37	419
BYK17_ICE31	BK17-LG-2	LG-2_137-147	2017-04-11	71.7431	129.3339	0	31	1.67	1.420	1.37	1.47	0.08								-16.883	-128.123	6.939																	
BYK17_ICE31	BK17-LG-2	LG-2_147-157	2017-04-11	71.7431	129.3339	0	31	1.67	1.520	1.47	1.57	0.08								-17.019	-128.996	7.154																	
BYK17_ICE31	BK17-LG-2	LG-2_157-167	2017-04-11	71.7431	129.3339	0	31	1.67	1.620	1.57	1.67	0.08								-17.099	-129.625	7.166																	
BYK17_ICE32	BK17-LG-1	LG-1_000-010	2017-04-11	71.7438	129.3357	0	32	1.65	0.050	0.00	0.10	0.20	0.39	0.7970	6.6	-15.1	1.75	160.67	-79.682	-16.043	-124.474	3.869	0.05	207.89	36.99	0.73	0.13	<0.1	<20	<20	7.79	<20	4.13	17.23	<20	115.00	<0.10	<0.10	106
BYK17_ICE32	BK17-LG-1	LG-1_010-020	2017-04-11	71.7438	129.3357	0	32	1.65	0.150	0.10	0.20	0.20	0.05	0.1015	6.6	-11.9	0.66	20.11	-65.847	-16.587	-127.424	5.276	<0.05	24.63	4.56	0.10	0.13	<0.1	<20	<20	1.18	<20	0.46	2.10	<20	13.90	<0.10	<0.10	<20
BYK17_ICE32	BK17-LG-1	LG-1_020-030	2017-04-11	71.7438	129.3357	0	32	1.65	0.250	0.20	0.30	0.20	0.28	0.5770	6.8	-11.2	3.31	128.55	-77.826	-16.047	-123.592	4.782	0.06	140.38	34.69	0.48	0.13	<0.1	<20	<20	7.75	<20	2.34	14.60	<20	75.30	<0.10	<0.10	96
BYK17_ICE32	BK17-LG-1	LG-1_030-040	2017-04-11	71.7438	129.3357	0	32	1.65	0.350	0.30	0.40	0.20	0.42	0.8600	6.9	-10.6	2.33	129.61	-63.018	-16.007	-122.843	5.209	0.06	222.88	43.83	0.78	0.13	<0.1	<20	<20	9.33	<20	4.10	19.76	<20	121.00	<0.10	<0.10	121
BYK17_ICE32	BK17-LG-1	LG-1_040-052	2017-04-11	71.7438	129.3357	0	32	1.65	0.460	0.40	0.52	0.20	0.57	1.1440	6.8	-9.8	1.81	33.96	-50.870	-15.120	-115.940	5.021	0.08	302.35	52.00	1.09	0.13	<0.1	<20	<20	10.40	<20	6.06	23.73	<20	162.00	<0.10	<0.10	144
BYK17_ICE32	BK17-LG-1	LG-1_052-062	2017-04-11	71.7438	129.3357	0	32	1.65	0.570	0.52	0.62	0.20	0.79	1.5780	6.9	-8.9	2.09	2.89	-42.892	-14.962	-114.325	5.371	0.07	427.35	72.09	1.56	0.14	<0.1	<20	<20	14.60	<20	8.54	34.05	22	229.00	<0.10	<0.10	193
BYK17_ICE32	BK17-LG-1	LG-1_062-072	2017-04-11	71.7438	129.3357	0	32	1.65	0.670	0.62	0.72	0.20	0.81	1.6090	6.8	-7.9	1.99	2.59	-42.098	-15.244	-117.445	4.503	0.07	437.14	72.40	1.61	0.15	<0.1	<20	<20	14.70	<20	8.78	34.73	45	237.00	<0.10	0.10	198
BYK17_ICE32	BK17-LG-1	LG-1_072-082	2017-04-11	71.7438	129.3357	0	32	1.65	0.770	0.72	0.82	0.20	0.89	1.7670	6.8	-7.1	1.95	3.03	-38.002	-15.542	-118.839	5.496	0.07	483.92	78.45	1.81	0.16	<0.1	<20	<20	16.30	<20	10.20	39.46	55	264.00	<0.10	0.12	214
BYK17_ICE32	BK17-LG-1	LG-1_082-093	2017-04-11	71.7438	129.3357	0	32	1.65	0.875	0.82	0.93	0.20	1.24	2.4070	6.8	-6.4	2.37	5.71	-39.620	-15.835	-121.020	5.662	0.08	611.14	98.23	2.58	0.17	<0.1	<20	<20	21.60	<20	14.60	52.36	71	364.00	<0.10	0.18	284
BYK17_ICE32	BK17-LG-1	LG-1_093-104	2017-04-11	71.7438	129.3357	0	32	1.65	0.985	0.93	1.04	0.20	1.15	2.2520	6.9	-6.1	2.28	4.16	-40.273	-15.961	-121.644	6.046	0.08	567.84	93.30	2.38	0.17	<0.1	<20	<20	20.40	<20	13.70	48.99	65	341.00	<0.10	0.22	264
BYK17_ICE32	BK17-LG-1	LG-1_104-114	2017-04-11	71.7438	129.3357	0	32	1.65	1.090	1.04	1.14	0.20	1.37	2.6630	7.0	-5.9	2.48	3.52	-43.930	-16.303	-124.173	6.250	0.09	671.28	111.00	2.89	0.19	<0.1	<20	<20	24.40	<20	16.60	57.17	74	405.00	<0.10	0.25	309
BYK17_ICE32	BK17-LG-1	LG-1_114-122	2017-04-11	71.7438	129.3357	0	32	1.65	1.180	1.14	1.22	0.20	1.56	3.0100	7.1	-5.1	2.74	2.67	-42.727	-16.530	-125.847	6.391	0.09	765.02	124.54	3.36	0.20	<0.1	<20	<20	28.10	<20	19.10	64.50	83	464.00	<0.10	0.33	349
BYK17_ICE32	BK17-LG-1	LG-1_122-131	2017-04-11	71.7438	129.3357	0	32	1.65	1.265	1.22	1.31	0.20	1.61	3.0900	7.1	-3.6	2.81	3.62	-42.554	-16.738	-126.664	7.237	0.09	788.28	127.74	3.43	0.21	<0.1	<20	<20	28.30	<20	19.50	66.60	86	475.00	<0.10	0.34	356
BYK17_ICE32	BK17-LG-1	LG-1_131-140	2017-04-11	71.7438	129.3357	0	32	1.65	1.355	1.31	1.40	0.20	1.67	3.2100	7.0	-2.2	3.00	6.84	-48.010	-16.928	-126.675	8.747	0.09	853.15	132.68	3.65	0.22	<0.1	<20	<20	29.70	<20	20.60	69.53	90	500.00	<0.10	0.32	367
BYK17_ICE32	BK17-LG-1	LG-1_140-148	2017-04-11	71.7438	129.3357	0	32	1.65	1.440	1.40	1.48	0.20	1.55	2.9820	7.2	-1.5	2.71	10.30	-52.230	-17.043	-128.748	7.594	0.09	770.95	123.16	3.29	0.21	<0.1	<20	<20	27.80	<20	19.10	62.71	92	456.00	<0.10	0.34	343
BYK17_ICE32	BK17-LG-1	LG-1_148-156	2017-04-11	71.7438	129.3357	0	32	1.65	1.520	1.48	1.56	0.20	1.35	2.6200	7.2	-0.9	2.32	51.07	-61.934	-17.083	-129.105	7.557	0.09	674.46	106.13	2.93	0.20	<0.1	<20	<20	23.70	<20	16.80	54.29	81	403.00	<0.10	0.27	297
BYK17_ICE32	BK17-LG-1	LG-1_156-164	2017-04-11	71.7438	129.3357	0	32	1.65	1.600	1.56	1.64	0.20	1.85	3.5200	7.2	-0.6	3.17	538.68	-69.454	-17.070	-129.087	7.469	0.08	908.03	141.77	4.04	0.22	<0.1	<20	<20	33.40	<20	23.20	73.89	110	539.00	<0.10	0.39	396
